TO_DATE(_CREATED),_ID,EVENT_ID,DESTINATION_REPOSITORY,USER,DEPLOY,ERROR,ERROR_CODE
2023-10-17,9516688474954652,CreateFromTemplateError,https://github.com/oceanoil/Bike-sharing,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-17,8889786952993713,CreateFromForkError,https://github.com/beatriceyapsm/streamlit_audio_recorder,1f560c90-b20b-46f2-89db-2368cfb358bd,TRUE,"Unable to find st_app_main.py at beatriceyapsm/streamlit_audio_recorder branch ""main"".",2ST 
2023-10-17,8889732610690322,CreateFromTemplateError,https://github.com/oceanoil/Bike-sharing,dd5e7701-96a3-47cc-b6a3-856967975765,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8888536560060376,CreateFromForkError,https://github.com/santosh04021996/streamlit_prophet,652f1737-c0e6-442b-b045-923d86618a5b,TRUE,"Unable to find streamlit_prophet/app/dashboard.py at santosh04021996/streamlit_prophet branch ""main"".",2ST 
2023-10-16,8888991420852973,CreateFromForkError,https://github.com/santosh04021996/streamlit_prophet,652f1737-c0e6-442b-b045-923d86618a5b,TRUE,"Unable to find streamlit_prophet/app/dashboard.py at santosh04021996/streamlit_prophet branch ""main"".",2ST 
2023-10-16,8889118319916784,CreateFromForkError,https://github.com/santosh04021996/streamlit_prophet,652f1737-c0e6-442b-b045-923d86618a5b,TRUE,"Unable to find streamlit_prophet/app/dashboard.py at santosh04021996/streamlit_prophet branch ""main"".",2ST 
2023-10-16,8888386173275023,EditInGithubCodespacesError,https://github.com/eargym-dev/eargym_data_analysis_pipeline,39030693-26d9-40b0-979c-1e3dc9891fc5,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
2023-10-16,8887942459508661,CreateFromTemplateError,https://github.com/tien89talkenvi/speech-to-text,1b1bbce1-56f7-4688-a615-fbd0f94328af,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8888409539464725,CreateFromTemplateError,https://github.com/sfc-gh-afafore/ayo-test,688edcbd-d702-4f90-9190-4fdbd7a8bd53,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,9514727025984785,EditInGithubCodespacesError,https://github.com/eargym-dev/eargym_data_analysis_pipeline,39030693-26d9-40b0-979c-1e3dc9891fc5,FALSE,Internal server error: Failed to create dev container. Please retry and contact support if it happens again,
